algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,0.7609955221891584,0.030800461798113438,0.006058475612367542,,0.6526316684565269,0.2146446641391273,0.23390290478282266,0,254,2.03959,2,214,True,12.1231,253,True,simple_default,simple,0.760996,177,True,1.448581680804423,adaptive_hybrid_fixed,0.05,127,fca379d72bcbf5a883e7a25dd0925bd1f210979339673b4e7ef1e020fcbf14c9,6.84801482095011,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,138,4302d1c52274e396b5fa3f08f611fb742bb63b7b5f5a7857d4927a94b14ff3e5,0,1,central_south_to_north,True,0.7609955221891584,1.448581680804423,6.84801482095011,1,0.006622970000080386
0.009000000000000001,0.7609955221891584,0.030800461798113438,0.006058475612367542,,0.6526316684565269,0.2146446641391273,0.23390290478282266,0,254,1.36476,2,214,True,12.1231,253,True,simple_default,simple,0.760996,177,True,1.448581680804423,adaptive_hybrid,0.05,127,fca379d72bcbf5a883e7a25dd0925bd1f210979339673b4e7ef1e020fcbf14c9,6.84801482095011,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,138,4302d1c52274e396b5fa3f08f611fb742bb63b7b5f5a7857d4927a94b14ff3e5,0,1,central_south_to_north,True,0.7609955221891584,1.448581680804423,6.84801482095011,1,0.012603675999798725
0.003,16.62820568265105,2.220446049250313e-16,4.7566883115954424e-17,,0.4249634082314902,0.12275854577833645,0.18366155606981613,0,273,,,,,,,,,,,,,8.26565566327993,raw,0.05,127,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,6.612528849532631,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,134,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,0,1,right_south_to_north,True,16.62820568265105,8.26565566327993,6.612528849532631,1,0.0058520309999039455
0.0,1.6309682304216437,0.03178326842305829,0.008068911119395701,,0.42974529865127686,0.2146446641391273,0.2146446641391273,0,273,,,,,,,,,,,,,1.9625011100142362,simple,0.05,127,ae309ec934ba05a76fa06914e56bcc4f30d8d331459a2d4b5c5a01597e1de6b9,6.569250518458765,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,133,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,0,1,right_south_to_north,True,1.6309682304216437,1.9625011100142362,6.569250518458765,1,0.006859383999653801
0.0,4.161736159757461,0.011174071971034549,0.0021704752633320795,,0.4266794714209471,0.2146446641391273,0.23390290478282266,0,240,,,,,,,,,,,,,3.1943424772381164,savitzky_golay,0.05,127,22c6d1639dc4bb0f15cf87a75f508cf6fa06ff2ce68b676227af2a7e8ea2ad11,6.599625914720364,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,134,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,0,1,right_south_to_north,True,4.161736159757461,3.1943424772381164,6.599625914720364,1,0.006683285999770305
0.009000000000000001,8.259012502685719,0.013312288093193738,0.003568535177059245,,0.44414762555313664,0.2146446641391273,0.23390290478282266,0,231,,,,,,,,,,,,,4.656783958273859,constrained,0.05,127,789963443f88175aecbbd796a8d9d01848c4a73a70e45ee155484c3bbd796f83,6.618468195296113,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,134,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,0,1,right_south_to_north,True,8.259012502685719,4.656783958273859,6.618468195296113,1,0.01285643999972308
0.003,7.192293058944751,0.015110554996269935,0.00288081584652518,,0.3653287608772093,0.2146446641391273,0.21959563989254183,0,335,,,,,,,,,,,,,5.867177858042162,pivot_g2_fixed,0.05,324,256dc6dcb9ce3fd649c69aeb41906862a2045091d7bd6b369175bb845b469cdd,6.599012041836206,0,40,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.121708, 'selected_score': 0.927224}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0486833, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0708204, 'selected_score': 1}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.202847, 'selected_score': 0.85}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.243416, 'selected_score': 0.85}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.0888348, 'selected_score': 0.960618}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.184658, 'selected_score': 1}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0369317, 'selected_score': 1}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0297059, 'selected_score': 1}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",10,0,90,none,9,1,0.5191448983095563,200,0.954205,324,1,"{'angular acceleration iteration did not converge': 8, 'transition would overlap an adjacent corner window': 39}",0.00376579,fixed,0.05,0.5191448983095563,43,ThetaStar,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,134,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,0,1,right_south_to_north,True,4.431985253513581,3.753010302612046,6.6006653736965015,2,0.026281285000095522
0.012,6.7859174222685645,0.01673167831783573,0.003673346162082421,,0.36206568319872995,0.2146446641391273,0.21959563989254183,0,382,,,,,,,,,,,,,5.6991718689213675,pivot_g2,0.05,376,74d3d9276d6254ad0ce047693d09271dedf71ac4d37191043cfd76bb428b8939,6.5959516516053895,244,129,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0162278, 'trim_max': 0.243416, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.243416, 'selected_score': 0.25168}, {'index': 1, 'radius_min': 0.1, 'radius_max': 0.974342, 'trim_min': 0.0162278, 'trim_max': 0.158114, 'evaluations': 20, 'safe_feasible': 15, 'states': 6, 'selected_radius': 0.187434, 'selected_trim': 0.0304164, 'selected_score': 0.617003}, {'index': 2, 'radius_min': 0.1, 'radius_max': 0.669781, 'trim_min': 0.0236068, 'trim_max': 0.158114, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.185467, 'selected_trim': 0.0437829, 'selected_score': 0.686016}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0162278, 'trim_max': 0.243416, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.243416, 'selected_score': 0.274894}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0162278, 'trim_max': 0.243416, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.243416, 'selected_score': 0.289775}, {'index': 5, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00710678, 'trim_max': 0.106602, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.36, 'selected_trim': 0.0966522, 'selected_score': 0.167008}, {'index': 6, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0123106, 'trim_max': 0.184658, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.184658, 'selected_score': 0.204716}, {'index': 7, 'radius_min': 0.1, 'radius_max': 0.812311, 'trim_min': 0.0123106, 'trim_max': 0.1, 'evaluations': 11, 'safe_feasible': 8, 'states': 6, 'selected_radius': 0.171231, 'selected_trim': 0.0210795, 'selected_score': 0.496029}, {'index': 8, 'radius_min': 0.1, 'radius_max': 1.0099, 'trim_min': 0.00990195, 'trim_max': 0.1, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0.19099, 'selected_trim': 0.0189118, 'selected_score': 0.430157}, {'index': 9, 'radius_min': 0.1, 'radius_max': 0.297694, 'trim_min': 0.0265564, 'trim_max': 0.0790568, 'evaluations': 11, 'safe_feasible': 8, 'states': 6, 'selected_radius': 0.297694, 'selected_trim': 0.0790568, 'selected_score': 0.584964}]",10,60,164,none,10,0,0.0,200,0.400224,376,0,"{'angular acceleration iteration did not converge': 17, 'transition requires a reversing inner wheel': 14}",0.0134228,adaptive,0.05,0,133,ThetaStar,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,133,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,0,1,right_south_to_north,True,6.7859174222685645,5.6991718689213675,6.5959516516053895,1,0.020446734999950422
0.003,1.6309682304216437,0.03178326842305829,0.008068911119395701,,0.42974529865127686,0.2146446641391273,0.2146446641391273,0,273,4.43199,1,202,True,16.6282,253,True,simple_default,simple,1.63097,202,True,1.9625011100142362,adaptive_hybrid_fixed,0.05,127,ae309ec934ba05a76fa06914e56bcc4f30d8d331459a2d4b5c5a01597e1de6b9,6.569250518458765,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,133,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,0,1,right_south_to_north,True,1.6309682304216437,1.9625011100142362,6.569250518458765,1,0.008849303000260988
0.012,1.6309682304216437,0.03178326842305829,0.008068911119395701,,0.42974529865127686,0.2146446641391273,0.2146446641391273,0,273,6.78592,0,202,True,16.6282,253,True,simple_default,simple,1.63097,202,True,1.9625011100142362,adaptive_hybrid,0.05,127,ae309ec934ba05a76fa06914e56bcc4f30d8d331459a2d4b5c5a01597e1de6b9,6.569250518458765,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,133,9ce86fb6c3037e614c120121b2c0c74c273267f21056cdcfff07b9d164c9e5e7,0,1,right_south_to_north,True,1.6309682304216437,1.9625011100142362,6.569250518458765,1,0.01350595899975815
0.0,2.0526514226841295,0.0,0.0,,0.5637597135891347,0.5146446686094757,0.5646446693545337,0,113,,,,,,,,,,,,,6.407263793299952,raw,0.05,57,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,2.829056893911444,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,58,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,0,1,upper_open_short,True,2.0526514226841295,6.407263793299952,2.829056893911444,1,0.004594505000113713
0.0,0.04572012292656234,0.014979399291575275,0.0027272294454478915,,0.5588924568794387,0.5146446686094757,0.5146446686094757,0,113,,,,,,,,,,,,,0.4976393772984014,simple,0.05,57,20ba79610c6a4eafc4d6fbe861c9e0546ddb86c1b3a971f8255de246a63a932b,2.8260990627299125,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,58,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,0,1,upper_open_short,True,0.04572012292656234,0.4976393772984014,2.8260990627299125,1,0.00550788200007446
0.0,0.2470541439408173,0.009705398195702526,0.0014369802481481986,,0.5598827645216712,0.4646446678644176,0.5146446686094757,0,105,,,,,,,,,,,,,1.5012197752645158,savitzky_golay,0.05,57,27e8359c14664722c4d09646a9c495d277cd61e17b5bf57af2db334121f99165,2.827111849674499,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,58,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,0,1,upper_open_short,True,0.2470541439408173,1.5012197752645158,2.827111849674499,1,0.005767776000084268
0.003,1.0882660079630662,0.009829261359295405,0.002009756312387346,,0.5572762481921044,0.5146446686094757,0.5146446686094757,0,95,,,,,,,,,,,,,3.1403909058986397,constrained,0.05,57,c4f3f198aae741efe219aef98b9ed6bfa59dfebe465705cde77cffc497aa33a4,2.8301947832720753,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,58,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,0,1,upper_open_short,True,1.0882660079630662,3.1403909058986397,2.8301947832720753,1,0.005713360999834549
0.0,1.1393546132291803,0.0022877464401729504,0.0003003958243466388,,0.5488551954350419,0.4646446678644176,0.4646446678644176,0,76,,,,,,,,,,,,,4.565573283906712,pivot_g2_fixed,0.05,73,acf84f4c4133aa3e2e4412d887e422d3dd264a476a084a727928b51f1f23e776,2.8284099086251278,0,1,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0324554, 'selected_score': 1}]",1,0,9,none,1,0,0.0,200,1,73,0,{'transition would overlap an adjacent corner window': 8},0.000181766,fixed,0.05,0,1,ThetaStar,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,58,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,0,1,upper_open_short,True,1.1393546132291803,4.565573283906712,2.8284099086251278,1,0.005984965000152442
0.0,0.6302803347224051,0.00557262047150124,0.0007375608557752846,,0.5484284528966772,0.4646446678644176,0.4646446678644176,0,74,,,,,,,,,,,,,2.286420916761393,pivot_g2,0.05,71,c4b4c5bc9bf600bca7f0e6da6589e3e4f8e02a0b66323a8ab8408317318a33e2,2.8277600911697527,0,6,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 0.487172, 'trim_min': 0.0162277, 'trim_max': 0.0790569, 'evaluations': 11, 'safe_feasible': 6, 'states': 6, 'selected_radius': 0.487172, 'selected_trim': 0.0790569, 'selected_score': 0.372792}]",1,6,11,none,1,0,0.0,200,0.372792,71,0,"{'angular acceleration iteration did not converge': 3, 'transition requires a reversing inner wheel': 2}",0.0012435,adaptive,0.05,0,6,ThetaStar,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,58,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,0,1,upper_open_short,True,0.6302803347224051,2.286420916761393,2.8277600911697527,1,0.005911639000260038
0.0,0.04572012292656234,0.014979399291575275,0.0027272294454478915,,0.5588924568794387,0.5146446686094757,0.5146446686094757,0,113,1.13935,0,0,True,2.05265,0,True,simple_default,simple,0.0457201,0,True,0.4976393772984014,adaptive_hybrid_fixed,0.05,57,20ba79610c6a4eafc4d6fbe861c9e0546ddb86c1b3a971f8255de246a63a932b,2.8260990627299125,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,58,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,0,1,upper_open_short,True,0.04572012292656234,0.4976393772984014,2.8260990627299125,1,0.0053765799998473085
0.003,0.04572012292656234,0.014979399291575275,0.0027272294454478915,,0.5588924568794387,0.5146446686094757,0.5146446686094757,0,113,0.63028,0,0,True,2.05265,0,True,simple_default,simple,0.0457201,0,True,0.4976393772984014,adaptive_hybrid,0.05,57,20ba79610c6a4eafc4d6fbe861c9e0546ddb86c1b3a971f8255de246a63a932b,2.8260990627299125,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,58,b9af984cae3ff37be1b1d86838211533cc2c50afbb785e3931451088bbe5f48c,0,1,upper_open_short,True,0.04572012292656234,0.4976393772984014,2.8260990627299125,1,0.006272511000133818
0.0,9.834052585489456,4.440892098500626e-16,1.0297071989743685e-16,,0.4185775693389776,0.1449222268733815,0.2146446641391273,0,181,,,,,,,,,,,,,10.557951692192585,raw,0.05,88,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,4.572760953032844,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,9.834052585489456,10.557951692192585,4.572760953032844,1,0.002922386000136612
0.0,1.828467252441667,0.038524280173222236,0.009581485059476048,,0.40617480799800476,0.2146446641391273,0.21959563989254183,0,180,,,,,,,,,,,,,2.1497285441564715,simple,0.05,88,a1e25de484436d33944fe3f075ea28b053afc3a5b6b9c4fa4f5bee00b2b9d257,4.535051505291296,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,92,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,1.828467252441667,2.1497285441564715,4.535051505291296,1,0.006561005999628833
0.0,3.1489014278897343,0.010574299756361958,0.001957115105026466,,0.4016102211780965,0.2474873771031409,0.2474873771031409,0,154,,,,,,,,,,,,,3.626936331889184,savitzky_golay,0.05,88,ea159102e45466f5ca30ce5566824601b9928fbb2945d22537315ba54bd903a2,4.565145735552967,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,3.1489014278897343,3.626936331889184,4.565145735552967,1,0.005931264000082592
0.003,2.764313663707396,0.02436477898975898,0.007335440542481627,,0.4081393712535468,0.2474873771031409,0.25619225950049973,0,147,,,,,,,,,,,,,2.831155047787264,constrained,0.05,88,16ea23ec6ceaa3ae74d516a03032bf6e46b57cb228a5d689b6d177ce560f8036,4.576863783589609,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,2.764313663707396,2.831155047787264,4.576863783589609,1,0.007515183000123216
0.003,2.764688719521813,0.015429408320130778,0.0046110668989701314,,0.3805829738865411,0.23390290478282266,0.2474873771031409,0,153,,,,,,,,,,,,,2.9226664431629423,pivot_g2_fixed,0.05,147,56d5b89bd019b4189e5c0775086db58164d58e720e44d3c4b534c1db4aaaafcc,4.558397801398287,0,13,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.192432, 'selected_score': 0.97}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.150294, 'selected_score': 0.75}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.139244, 'selected_score': 0.934134}]",3,0,27,none,3,0,0.0,200,0.884711,147,0,"{'angular acceleration iteration did not converge': 1, 'transition would overlap an adjacent corner window': 10}",0.00194677,fixed,0.05,0,16,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,2.764688719521813,2.9226664431629423,4.558397801398287,1,0.005770357000074
0.006,3.7560247129436415,0.009462760220941259,0.004070533134481202,,0.37930988944302985,0.2474873771031409,0.2474873771031409,0,156,,,,,,,,,,,,,4.290806311063853,pivot_g2,0.05,150,5ea8da431d6f3580a5c4652ff97ceb99aaaaaaea722e56ea3969564565724e1d,4.563167053871897,40,48,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0128288, 'trim_max': 0.192432, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.192432, 'selected_score': 0.208663}, {'index': 1, 'radius_min': 0.1, 'radius_max': 0.940964, 'trim_min': 0.0375735, 'trim_max': 0.353553, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.268193, 'selected_trim': 0.100769, 'selected_score': 0.723612}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0232073, 'trim_max': 0.348109, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.45, 'selected_trim': 0.104433, 'selected_score': 0.563571}]",3,18,60,none,3,0,0.0,200,0.498615,150,0,"{'angular acceleration iteration did not converge': 4, 'transition requires a reversing inner wheel': 4}",0.004888,adaptive,0.05,0,52,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,3.7560247129436415,4.290806311063853,4.563167053871897,1,0.008459457000299153
0.003,2.764688719521813,0.015429408320130778,0.0046110668989701314,,0.3805829738865411,0.23390290478282266,0.2474873771031409,0,153,2.76469,0,177,True,9.83405,253,True,safety_gain_within_energy_budget,pivot_g2,1.82847,202,True,2.9226664431629423,adaptive_hybrid_fixed,0.05,147,56d5b89bd019b4189e5c0775086db58164d58e720e44d3c4b534c1db4aaaafcc,4.558397801398287,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,2.764688719521813,2.9226664431629423,4.558397801398287,1,0.009771185000317928
0.006,3.7560247129436415,0.009462760220941259,0.004070533134481202,,0.37930988944302985,0.2474873771031409,0.2474873771031409,0,156,3.75602,0,177,True,9.83405,253,True,safety_gain_within_energy_budget,pivot_g2,1.82847,202,True,4.290806311063853,adaptive_hybrid,0.05,150,5ea8da431d6f3580a5c4652ff97ceb99aaaaaaea722e56ea3969564565724e1d,4.563167053871897,,,,,,,,,0,0.0,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,3.7560247129436415,4.290806311063853,4.563167053871897,1,0.011730504999832192
0.0,1.7763614716181782e-12,6.938893903907228e-18,5.723103233284416e-19,,0.7140896970626842,0.6447181959844944,0.7146446715897079,0,292,,,,,,,,,,,,,5.9604738034203535e-06,raw,0.05,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,7.299999947845938,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,1.7763614716181782e-12,5.9604738034203535e-06,7.299999947845938,1,0.003851354000289575
